"";"X";"Beam";"src_fil";"int_build";"beam_pair";"l2b_quality_flag1";"PAI";"cover";"FHD";"pai_z1";"pai_z2";"pai_z3";"pai_z4";"pai_z5";"pai_z6";"pai_z7";"pai_z8";"pavd_z1";"pavd_z2";"pavd_z3";"pavd_z4";"pavd_z5";"pavd_z6";"pavd_z7";"pavd_z8";"cover_z1";"cover_z2";"cover_z3";"cover_z4";"cover_z5";"cover_z6";"cover_z7";"cover_z8";"is_bajo"
"1232";1232;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,63710486888885;0,558904945850372;2,62087917327881;1,63710486888885;1,16542589664459;0,3951296210289;0,0128751145675778;0;0;0;0;0,0943358018994331;0,124197527766228;0,115255072712898;0,03951296210289;0,00128751143347472;0;0;0;0,558904945850372;0,441603630781174;0,179270848631859;0,00641687819734216;0;0;0;0;0
"1233";1233;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;55;1;1,46670699119568;0,519682884216309;2,64935302734375;1,46670699119568;1,18142986297607;0,559104204177856;0,0323476046323776;0;0;0;0;0,0570554323494434;0,09076027572155;0,11490822583437;0,0559104196727276;0,0032347603701055;0;0;0;0,519682884216309;0,446053624153137;0,243873506784439;0,0160436928272247;0;0;0;0;0
"1234";1234;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";2;55;1;1,6071902513504;0,552258849143982;2,60792970657349;1,6071902513504;1,26847410202026;0,476554423570633;0,0120619302615523;0;0;0;0;0,0677432119846344;0,113063581287861;0,125641226768494;0,0476554408669472;0,00120619300287217;0;0;0;0,552258849143982;0,469642966985703;0,21201266348362;0,00601281318813562;0;0;0;0;0
"1235";1235;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,60386550426483;0,551514029502869;2,57679080963135;1,60386550426483;1,0919303894043;0,340054333209991;0,00761726498603821;0;0;0;0;0,10238703340292;0,126381129026413;0,108431316912174;0,0340054333209991;0,000761726463679224;0;0;0;0,551514029502869;0,420704215764999;0,156356438994408;0,00380138796754181;0;0;0;0;0
"1236";1236;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,974797248840332;0,38576677441597;2,09016895294189;0,974797248840332;0,360525339841843;0,00413239793851972;0;0;0;0;0;0,122854381799698;0,0970664843916893;0,0360525362193584;0,000413239817135036;0;0;0;0;0,38576677441597;0,164947316050529;0,00206406554207206;0;0;0;0;0;1
"1237";1237;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,789937734603882;0,326291263103485;1,82557797431946;0,789937734603882;0,112397380173206;0;0;0;0;0;0;0,135508075356483;0,0789937749505043;0,0112397382035851;0;0;0;0;0;0,326291263103485;0,0546485185623169;0;0;0;0;0;0;1
"1238";1238;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,06122219562531;0,411741852760315;2,18090224266052;1,06122219562531;0,46729987859726;0,0108501194044948;0;0;0;0;0;0,118784464895725;0,105037204921246;0,0467299856245518;0,0010850119870156;0;0;0;0;0,411741852760315;0,208358108997345;0,0054103690199554;0;0;0;0;0;1
"1239";1239;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,61215853691101;0,553369581699371;2,67104458808899;1,61215853691101;1,17047810554504;0,433704107999802;0,035071600228548;0;0;0;0;0,0883361026644707;0,117845445871353;0,113540649414062;0,0433704107999802;0,00350716011598706;0;0;0;0,553369581699371;0,443012267351151;0,194948330521584;0,0173829235136509;0;0;0;0;0
"1240";1240;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,57753479480743;0,545571446418762;2,58270907402039;1,57753479480743;1,20457065105438;0,419086635112762;0,00750959245488048;0;0;0;0;0,0745928287506104;0,115844815969467;0,119706101715565;0,0419086627662182;0,000750959268771112;0;0;0;0,545571446418762;0,452425420284271;0,189043030142784;0,00374775496311486;0;0;0;0;0
"1241";1241;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,44340372085571;0,514054477214813;2,4681670665741;1,44340372085571;1,09588158130646;0,259576231241226;0;0;0;0;0;0,0695044174790382;0,1183827444911;0,109588153660297;0,0259576234966516;0;0;0;0;0,514054477214813;0,421847432851791;0,121717505156994;0;0;0;0;0;0
"1242";1242;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,30342888832092;0,478830605745316;2,52931880950928;1,30342888832092;0,896805346012115;0,235805243253708;0,000865387846715748;0;0;0;0;0,0813247114419937;0,106762364506721;0,0895939916372299;0,0235805250704288;0,0000865387846715748;0;0;0;0,478830605745316;0,361342906951904;0,111216582357883;0,000432600325439125;0;0;0;0;0
"1243";1243;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,53681766986847;0,536226570606232;2,55414605140686;1,53681766986847;1,09573972225189;0,339611798524857;0,00320762838236988;0;0;0;0;0,0882156044244766;0,119720593094826;0,109253205358982;0,0339611805975437;0,000320762832416221;0;0;0;0,536226570606232;0,421806424856186;0,156169757246971;0,001602528616786;0;0;0;0;0
"1244";1244;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,58912658691406;0,548197209835052;2,59964370727539;1,58912658691406;1,24565291404724;0,497757881879807;0,00560821918770671;0;0;0;0;0,0686947256326675;0,109136864542961;0,1240044683218;0,0497757866978645;0,000560821907129139;0;0;0;0,548197209835052;0,463557302951813;0,220322266221046;0,00280018127523363;0;0;0;0;0
"1245";1245;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,45460045337677;0,516766965389252;2,50907516479492;1,45460045337677;1,11010003089905;0,32018768787384;0,000809237302746624;0;0;0;0;0,0689000710844994;0,113441273570061;0,110929079353809;0,0320187695324421;0,0000809237317298539;0;0;0;0,516766965389252;0,425942689180374;0,147934705018997;0,000404536811402068;0;0;0;0;0
"1246";1246;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,84522318840027;0,602490127086639;2,70593810081482;1,84522318840027;1,43474519252777;0,622510969638824;0,0636166781187057;0;0;0;0;0,0820956155657768;0,122271224856377;0,137112855911255;0,0622510947287083;0,00636166799813509;0;0;0;0,602490127086639;0,511946380138397;0,267468243837357;0,0313077121973038;0;0;0;0;0
"1247";1247;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,59075820446014;0,548565626144409;2,54991626739502;1,59075820446014;1,14910840988159;0,367264360189438;0,000806551252026111;0;0;0;0;0,0883299633860588;0,122349381446838;0,114830181002617;0,0367264337837696;0,0000806551252026111;0;0;0;0,548565626144409;0,437029659748077;0,167756214737892;0,000403194309910759;0;0;0;0;0
"1248";1248;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,42372858524323;0,509250998497009;2,50403308868408;1,42372858524323;1,05071234703064;0,275994747877121;0;0;0;0;0;0,0746032521128654;0,114773385226727;0,105071231722832;0,0275994725525379;0;0;0;0;0,509250998497009;0,408642709255219;0,128897905349731;0;0;0;0;0;0
"1249";1249;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,39648425579071;0,502521097660065;2,41397380828857;1,39648425579071;0,952469944953918;0,160805016756058;0;0;0;0;0;0,0888028591871262;0,123567923903465;0,0952469930052757;0,0160805005580187;0;0;0;0;0,502521097660065;0,378871828317642;0,0772547423839569;0;0;0;0;0;0
"1250";1250;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,46662783622742;0,519663870334625;2,49405574798584;1,46662783622742;1,05276560783386;0,287865370512009;0;0;0;0;0;0,0827724486589432;0,117876246571541;0,105276562273502;0,0287865363061428;0;0;0;0;0,519663870334625;0,40924945473671;0,134052753448486;0;0;0;0;0;0
"1251";1251;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,08334863185883;0,418213427066803;2,37611556053162;1,08334863185883;0,651554822921753;0,0842587947845459;0;0;0;0;0;0,0863587632775307;0,0999089851975441;0,0651554837822914;0,00842587929219007;0;0;0;0;0,418213427066803;0,278028637170792;0,0412541776895523;0;0;0;0;0;0
"1252";1252;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,0969330072403;0,422151267528534;2,14096689224243;1,0969330072403;0,467412203550339;0,0189929474145174;0;0;0;0;0;0,125904157757759;0,107794001698494;0,0467412211000919;0,00189929467160255;0;0;0;0;0,422151267528534;0,208402559161186;0,00945151876658201;0;0;0;0;0;1
"1253";1253;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,12029755115509;0,428861945867538;2,0178439617157;1,12029755115509;0,397718012332916;0;0;0;0;0;0;0,144515916705132;0,112029753625393;0,0397717989981174;0;0;0;0;0;0,428861945867538;0,180332317948341;0;0;0;0;0;0;1
"1254";1254;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,21719813346863;0,455871403217316;1,92741715908051;1,21719813346863;0,352184563875198;0;0;0;0;0;0;0,17300271987915;0,121719814836979;0,0352184548974037;0;0;0;0;0;0,455871403217316;0,161457628011703;0;0;0;0;0;0;1
"1255";1255;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,30242002010345;0,478567689657211;1,98344910144806;1,30242002010345;0,384414523839951;0;0;0;0;0;0;0,183601081371307;0,130241990089417;0,0384414531290531;0;0;0;0;0;0,478567689657211;0,174862086772919;0;0;0;0;0;0;1
"1256";1256;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,00039112567902;0,393576383590698;1,89242196083069;1,00039112567902;0,269635438919067;0;0;0;0;0;0;0,146151140332222;0,10003911703825;0,0269635450094938;0;0;0;0;0;0,393576383590698;0,126123756170273;0;0;0;0;0;0;1
"1257";1257;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,07876074314117;0,416877418756485;1,8649777173996;1,07876074314117;0,216834008693695;0;0;0;0;0;0;0,172385334968567;0,107876069843769;0,0216834004968405;0;0;0;0;0;0,416877418756485;0,102745942771435;0;0;0;0;0;0;1
"1258";1258;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,890113174915314;0,359202474355698;1,75736403465271;0,890113174915314;0,117844983935356;0;0;0;0;0;0;0,154453635215759;0,0890113189816475;0,0117844985798001;0;0;0;0;0;0,359202474355698;0,0572199486196041;0;0;0;0;0;0;1
"1259";1259;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,05981659889221;0,411328315734863;1,79531168937683;1,05981659889221;0,153853967785835;0;0;0;0;0;0;0,18119253218174;0,105981662869453;0,0153853967785835;0;0;0;0;0;0,411328315734863;0,0740421786904335;0;0;0;0;0;0;1
"1260";1260;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;0,813507199287415;0,334183633327484;1,79439437389374;0,813507199287415;0,147984981536865;0;0;0;0;0;0;0,13310444355011;0,0813507214188576;0,0147984987124801;0;0;0;0;0;0,334183633327484;0,071321003139019;0;0;0;0;0;0;1
"1261";1261;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,13323581218719;0,432544410228729;1,78798031806946;1,13323581218719;0,169468596577644;0;0;0;0;0;0;0,192753449082375;0,113323584198952;0,0169468596577644;0;0;0;0;0;0,432544410228729;0,0812432020902634;0;0;0;0;0;0;1
"1262";1262;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,26548254489899;0,468849152326584;2,20695090293884;1,26548254489899;0,636945009231567;0,0233704969286919;0;0;0;0;0;0,125707492232323;0,124211199581623;0,0636944994330406;0,00233704969286919;0;0;0;0;0,468849152326584;0,27273565530777;0,0116172330453992;0;0;0;0;0;1
"1263";1263;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,27927041053772;0,472497850656509;2,14860820770264;1,27927041053772;0,639818429946899;0,00923375971615314;0;0;0;0;0;0,127890393137932;0,127003654837608;0,0639818385243416;0,00092337594833225;0;0;0;0;0,472497850656509;0,273779720067978;0,00460623716935515;0;0;0;0;0;1
"1264";1264;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,38698720932007;0,500153481960297;2,4734902381897;1,38698720932007;0,837974309921265;0,172167360782623;0;0;0;0;0;0,109802566468716;0,121481984853745;0,0837974324822426;0,0172167345881462;0;0;0;0;0,500153481960297;0,342278808355331;0,0824820995330811;0;0;0;0;0;0
"1265";1265;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,44935953617096;0,515499234199524;2,51949524879456;1,44935953617096;1,05485701560974;0,292626261711121;0;0;0;0;0;0,0789005011320114;0,115673325955868;0,105485707521439;0,0292626265436411;0;0;0;0;0,515499234199524;0,409866839647293;0,136111602187157;0;0;0;0;0;0
"1266";1266;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,40133011341095;0,503724813461304;2,41783976554871;1,40133011341095;0,907891929149628;0,140666469931602;0;0;0;0;0;0,0986876413226128;0,126066371798515;0,0907891914248466;0,0140666468068957;0;0;0;0;0,503724813461304;0,364873141050339;0,0679165348410606;0;0;0;0;0;0
"1267";1267;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,2254376411438;0,458108216524124;2,20323157310486;1,2254376411438;0,563684642314911;0,0194153115153313;0;0;0;0;0;0,132350593805313;0,12060222774744;0,0563684664666653;0,00194153119809926;0;0;0;0;0,458108216524124;0,245603144168854;0,00966068264096975;0;0;0;0;0;1
"1268";1268;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,13496077060699;0,433033555746078;2,08245897293091;1,13496077060699;0,444742947816849;0,0102123850956559;0;0;0;0;0;0,1380435526371;0,112474836409092;0,044474296271801;0,00102123850956559;0;0;0;0;0,433033555746078;0,199379369616508;0,00509317684918642;0;0;0;0;0;1
"1269";1269;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,43299722671509;0,511519730091095;2,29839086532593;1,43299722671509;0,929959297180176;0,0650055855512619;0;0;0;0;0;0,100607596337795;0,136799171566963;0,0929959267377853;0,00650055846199393;0;0;0;0;0,511519730091095;0,371841877698898;0,0319801867008209;0;0;0;0;0;1
"1270";1270;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,0531792640686;0,409371614456177;2,04188370704651;1,0531792640686;0,387465983629227;0;0;0;0;0;0;0,133142650127411;0,105317920446396;0,0387465953826904;0;0;0;0;0;0,409371614456177;0,176120012998581;0;0;0;0;0;0;1
"1271";1271;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,02783846855164;0,401841163635254;1,91494035720825;1,02783846855164;0,211820244789124;0;0;0;0;0;0;0,163203626871109;0,102783843874931;0,0211820248514414;0;0;0;0;0;0,401841163635254;0,100493840873241;0;0;0;0;0;0;1
"1272";1272;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,07561612129211;0,415959924459457;2,03127765655518;1,07561612129211;0,343105345964432;0;0;0;0;0;0;0,146502152085304;0,107561610639095;0,0343105345964432;0;0;0;0;0;0,415959924459457;0,157642424106598;0;0;0;0;0;0;1
"1273";1273;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"1274";1274;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,08079409599304;0,417469918727875;1,83629882335663;1,08079409599304;0,195115238428116;0;0;0;0;0;0;0,177135780453682;0,108079418540001;0,0195115245878696;0;0;0;0;0;0,417469918727875;0,092949353158474;0;0;0;0;0;0;1
"1275";1275;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,34776985645294;0,490256667137146;2,0902943611145;1,34776985645294;0,532735109329224;0,0047091175802052;0;0;0;0;0;0,16300693154335;0,134306073188782;0,0532735139131546;0,000470911734737456;0;0;0;0;0,490256667137146;0,233838722109795;0,00235178857110441;0;0;0;0;0;1
"1276";1276;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,66585159301758;0,565198600292206;2,61247515678406;1,66585159301758;1,16474235057831;0,370058745145798;0,0220038443803787;0;0;0;0;0,100221857428551;0,129579290747643;0,114273846149445;0,0370058752596378;0,00220038439147174;0;0;0;0,565198600292206;0,441412776708603;0,168918192386627;0,0109416153281927;0;0;0;0;0
"1277";1277;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,5322060585022;0,53515613079071;2,71473431587219;1,5322060585022;1,06926763057709;0,516201674938202;0,0573963858187199;0;0;0;0;0,0925877019762993;0,10160044580698;0,101187117397785;0,0516201704740524;0,00573963858187199;0;0;0;0,53515613079071;0,414103269577026;0,227479070425034;0,0282902587205172;0;0;0;0;0
"1278";1278;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1279";1279;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,50108885765076;0,527868270874023;2,43938970565796;1,50108885765076;1,04650056362152;0,197022154927254;0;0;0;0;0;0,0909176543354988;0,130406677722931;0,104650057852268;0,0197022166103125;0;0;0;0;0,527868270874023;0,407396197319031;0,0938137620687485;0;0;0;0;0;0
"1280";1280;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,37639772891998;0,497500240802765;2,41400170326233;1,37639772891998;0,91267192363739;0,155985295772552;0;0;0;0;0;0,0927451550960541;0,122041240334511;0,0912671908736229;0,0155985299497843;0;0;0;0;0,497500240802765;0,366389155387878;0,0750284045934677;0;0;0;0;0;0
"1281";1281;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1282";1282;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1283";1283;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1284";1284;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"1285";1285;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;2,82955598831177;0,756967484951019;2,47552514076233;2,82955598831177;1,56915152072906;0,339209467172623;0;0;0;0;0;0,252080887556076;0,249034643173218;0,156915158033371;0,0339209474623203;0;0;0;0;0,756967484951019;0,543662965297699;0,15599998831749;0;0;0;0;0;1
"1286";1286;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"1287";1287;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"1288";1288;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1
"1289";1289;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,33669090270996;0,48742550611496;2,3074939250946;1,33669090270996;0,884432315826416;0,0604583658277988;0;0;0;0;0;0,0904517248272896;0,12762326002121;0,0884432271122932;0,00604583648964763;0;0;0;0;0,48742550611496;0,357379883527756;0,02977679297328;0;0;0;0;0;0
"1290";1290;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,26035451889038;0,467485666275024;2,3599534034729;1,26035451889038;0,778884768486023;0,0775744020938873;0;0;0;0;0;0,0962939485907555;0,118278011679649;0,0778884738683701;0,00775744020938873;0;0;0;0;0,467485666275024;0,322557955980301;0,0380445159971714;0;0;0;0;0;0
"1291";1291;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,48663592338562;0,524444580078125;2,57339787483215;1,48663592338562;1,0211033821106;0,34076264500618;0,00107783044222742;0;0;0;0;0,0931065082550049;0,11458732932806;0,102002561092377;0,0340762622654438;0,000107783045677934;0;0;0;0,524444580078125;0,399823635816574;0,156655162572861;0,000538770051207393;0;0;0;0;0
"1292";1292;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;1;1,49064838886261;0,525397539138794;2,54833030700684;1,49064838886261;1,09151446819305;0,311624228954315;0,00208993814885616;0;0;0;0;0,0798267722129822;0,117902413010597;0,108942456543446;0,0311624240130186;0,000208993820706382;0;0;0;0,525397539138794;0,420583724975586;0,144278645515442;0,00104442320298404;0;0;0;0;0
"1293";1293;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,84661746025085;0,602767109870911;2,70146322250366;1,84661746025085;1,22241854667664;0,487182319164276;0,0445414632558823;0;0;0;0;0,124839775264263;0,13594351708889;0,117787711322308;0,0487182326614857;0,004454146604985;0;0;0;0,602767109870911;0,457289665937424;0,216188743710518;0,0220245383679867;0;0;0;0;0
"1294";1294;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1295";1295;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1296";1296;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1297";1297;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;1,25830221176147;0,466939032077789;1,7122505903244;1,25830221176147;0,128556787967682;0;0;0;0;0;0;0,225949093699455;0,125830218195915;0,0128556787967682;0;0;0;0;0;0,466939032077789;0,0622558444738388;0;0;0;0;0;0;0
"1298";1298;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1299";1299;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1300";1300;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;4,24243068695068;0,88003396987915;2,87613391876221;4,24243068695068;2,54437518119812;1,07638335227966;0,37083500623703;0,0049732350744307;0;0;0;0,339611083269119;0,31660470366478;0,217354014515877;0,107141017913818;0,0370834991335869;0,000497323519084603;0;0;0,88003396987915;0,719735503196716;0,416183918714523;0,169240683317184;0,00248352810740471;0;0;0;0
"1301";1301;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;3,94102215766907;0,860539317131042;3,26378273963928;3,94102215766907;2,71162724494934;1,91544306278229;1,2263571023941;0,67265647649765;0,254769921302795;0;0;0,245878979563713;0,202557906508446;0,148527011275291;0,124278657138348;0,0971587225794792;0,0672656521201134;0,0254769939929247;0;0,860539317131042;0,742212176322937;0,616201817989349;0,458357274532318;0,285605609416962;0,119604356586933;0;0;0
"1302";1302;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0
"1303";1303;"BEAM1000";"GEDI02_A_2019161153045_O02792_T00413_02_001_01.h5";0;0;0;2,77204918861389;0,749880850315094;3,26159238815308;2,77204918861389;1,9664911031723;1,33986294269562;1,03799664974213;0,68298614025116;0,309758991003036;0,0511696189641953;0;0,161111623048782;0,143218621611595;0,0928494483232498;0,0656876862049103;0,0728237703442574;0,0631816536188126;0,0309758987277746;0,00511696189641953;0,749880850315094;0,625871956348419;0,488237738609314;0,404871344566345;0,289285629987717;0,143480226397514;0,0252602491527796;0;0
